Food_Name,Ingredients,peanut,almond,pistachio,cashew,milk,butter,cheese,paneer,ghee,egg,fish,prawn,moong dal,chana dal,tomato,banana,capsicum,mushroom,bitter gourd,mustard,chocolate,chicken,mutton
chana dal uttapam,"chana dal, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
chana dal vada,"chana dal, onion, green chili, cumin",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cheese bhel,"puffed rice, cheese, chutney, sev",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese bhurji,"cheese, onion, tomato, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese biryani,"rice, cheese, spices, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese bread roll,"bread, cheese, potato, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese butter masala,"cheese, butter, tomato, cream",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese chilla,"gram flour, cheese, onion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese corn balls,"corn, cheese, potato, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese corn chaat,"corn, cheese, lemon juice, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese corn curry,"corn, cheese, cream, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese croquette,"cheese, potato, breadcrumbs",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese curry,"cheese, tomato, onion, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese cutlet,"potato, cheese, breadcrumbs, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese dhokla,"gram flour, cheese, yogurt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese dosa,"rice batter, cheese, potato, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese frankie,"roti, cheese, vegetables, sauce",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese garlic naan,"flour, cheese, garlic, butter",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese handvo,"rice, lentils, cheese, yogurt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese idli,"idli, cheese, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese jalapeno balls,"cheese, potato, jalapeno",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese kathi roll,"paratha, cheese, vegetables, sauce",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese kofta,"cheese, potato, cream, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese korma,"cheese, cream, onion, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese kulcha,"flour, cheese, butter, onion",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese maggi,"noodles, cheese, vegetables, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese makhani,"cheese, butter, tomato, cream",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese malai curry,"cheese, cream, butter, spices",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese manchurian,"cheese, corn flour, sauces",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese masala dosa,"rice batter, cheese, potato, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese momos,"flour, cheese, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese naan,"flour, cheese, yogurt, butter",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese nachos chaat,"nachos, cheese, onion, tomato",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese omelette,"egg, cheese, butter, pepper",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese pakora,"cheese, gram flour, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese paratha,"whole wheat flour, cheese, butter, spices",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese pav bhaji,"mixed vegetables, cheese, pav bread, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese pizza dosa,"rice batter, cheese, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese pulao,"rice, cheese, vegetables, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese sandwich,"bread, cheese, butter, vegetables",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese sev puri,"puri, cheese, chutney, sev",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese shami kebab,"cheese, lentils, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese spinach curry,"spinach, cheese, cream, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese spring roll,"flour wrapper, cheese, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese stuffed capsicum,"capsicum, cheese, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cheese stuffed mushroom,"mushroom, cheese, herbs",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cheese stuffed tomato,"tomato, cheese, herbs",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese thepla,"whole wheat flour, cheese, fenugreek",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese tikka,"cheese, yogurt, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese toast,"bread, cheese, butter",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese upma,"semolina, cheese, vegetables",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese uttapam,"rice batter, cheese, onion, tomato",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cheese vada pav,"potato, cheese, pav bread, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chhanar dalna,"cottage cheese, mustard oil, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chicken 65,"chicken, curry leaves, chili, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken bhuna,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken biryani,"chicken, rice, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken cafreal,"chicken, coriander, green chili, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken chaap,"chicken, yogurt, spices, ghee",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken changezi,"chicken, tomato, cream, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken chettinad,"chicken, coconut, pepper, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken chilli,"chicken, capsicum, onion, sauces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken chop,"chicken, potato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken clear soup,"chicken, pepper, herbs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken curry,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken cutlet,"chicken, potato, breadcrumbs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken dak bungalow,"chicken, potato, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken do pyaza,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken frankie,"chicken, roti, onion, sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken fried rice,"chicken, capsicum, rice, soy sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken fried rice,"chicken, rice, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken ghee roast,"chicken, ghee, chili, spices",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken hakka noodles,"chicken, capsicum, noodles, soy sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken hakka noodles,"chicken, noodles, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken hariyali kebab,"chicken, mint, coriander, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken ishtu,"chicken, coconut milk, potato",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken jalfrezi,"chicken, capsicum, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken kadai,"chicken, capsicum, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken kathi roll,"chicken, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken keema,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken kheema pav,"chicken, onion, spices, pav",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken korma,"chicken, almond, yogurt, onion",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken korma,"chicken, yogurt, milk, onion",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken korma,"chicken, yogurt, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken kosha,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken malai tikka,"chicken, cream, yogurt, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken manchurian,"chicken, capsicum, sauces, onion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken manchurian,"chicken, corn flour, sauces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken momos,"chicken, flour, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken nihari,"chicken, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken pakora,"chicken, gram flour, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken pepper fry,"chicken, black pepper, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken pulao,"chicken, rice, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken qorma,"chicken, yogurt, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken reshmi kebab,"chicken, cream, cheese, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken rezala,"chicken, yogurt, cashew, spices",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken roast,"chicken, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken roll,"chicken, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken seekh kebab,"chicken, spices, herbs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken shashlik,"chicken, capsicum, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chicken shorba,"chicken, coriander, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken stew,"chicken, coconut milk, potato, spices",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken sukka,"chicken, coconut, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken tikka,"chicken, yogurt, spices, lemon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken tikka masala,"chicken, yogurt, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
chicken varuval,"chicken, curry leaves, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken vindaloo,"chicken, vinegar, chili, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chicken xacuti,"chicken, coconut, chili, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chikki,"peanut, jaggery, ghee",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese bhel,"capsicum, noodles, cabbage, sauces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chingri paturi,"prawn, mustard, coconut, banana leaf",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
chingudi besara,"prawn, mustard, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
chocolate barfi,"chocolate, milk, sugar, ghee",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate brownie,"chocolate, flour, butter, sugar",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate burfi roll,"chocolate, khoya, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate cake,"chocolate, egg, flour, milk, sugar",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate cookie,"chocolate, flour, butter, sugar",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate donut,"chocolate, flour, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate falooda,"chocolate, milk, vermicelli, basil seeds",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate fudge,"chocolate, milk, butter, sugar",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate gujiya,"chocolate, khoya, flour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate halwa,"chocolate, semolina, sugar, ghee",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate ice cream,"chocolate, milk, cream, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate kheer,"chocolate, milk, rice, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate kulfi,"chocolate, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate ladoo,"chocolate, milk powder, ghee",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate milkshake,"chocolate, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate modak,"chocolate, coconut, jaggery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate mousse,"chocolate, cream, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate muffin,"chocolate, flour, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate pancake,"chocolate, flour, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate pastry,"chocolate, flour, cream, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate payasam,"chocolate, milk, vermicelli, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate peda,"chocolate, khoya, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate phirni,"chocolate, milk, rice, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate rabri,"chocolate, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate sandesh,"chocolate, chhena, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate sandwich,"chocolate, bread, butter",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate shrikhand,"chocolate, yogurt, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate swiss roll,"chocolate, flour, cream, sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate tart,"chocolate, flour, butter, sugar",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chocolate truffle,"chocolate, cream, cocoa powder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cholar dal,"chana dal, mustard oil, coconut",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
chorchori,"mustard, mixed vegetables, green chili",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
churma,"wheat flour, ghee, jaggery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn capsicum curry,"capsicum, corn, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
corn chaat,"corn, butter, lemon juice, spices",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn cheese balls,"capsicum, corn, cheese, spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cream of tomato soup,"tomato, milk, cream, butter",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cucumber peanut salad,"cucumber, peanut, coriander leaves, lemon juice",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dal baati churma,"wheat flour, ghee, lentils, jaggery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dal bati,"wheat flour, butter, lentils, spices",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dal dhokli,"moong dal, wheat flour, spices, ghee",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dal dhokli,"chana dal, wheat flour, spices, ghee",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dal makhani,"black lentils, butter, milk, tomato",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dhokar dalna,"lentil cakes, mustard oil, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
doi maach,"fish, yogurt, onion, spices",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
doi maach,"fish, mustard, yogurt, spices",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
doodh puli,"milk, rice flour, coconut, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doodhpak,"milk, rice,  saffron, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
double ka meetha,"bread, almond, milk, ghee",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dry fruit chikki,"peanut, almonds, cashew, ghee",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dry fruit halwa,"almond, cashew, raisins,  ghee",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dry fruit kheer,"almond, cashew, raisins, milk",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dry fruit ladoo,"almond, cashew, dates, ghee",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
egg 65,"egg, curry leaves, spices, yogurt",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg appam,"egg, rice batter, coconut milk",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg bharta,"egg, onion, tomato, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg bhurji,"egg, onion, tomato, green chili",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg biryani,"egg, rice, onion, yogurt",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg burger,"egg, bun, onion, tomato",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg chop,"egg, potato, spices, breadcrumbs",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg chowmein,"egg, noodles, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg coconut curry,"egg, coconut milk, onion, spices",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg curry,"egg, onion, tomato, oil",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg cutlet,"egg, potato, breadcrumbs, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg devil,"egg, minced meat, potato, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg do pyaza,"egg, onion, tomato, spices, oil",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg dosa,"egg, rice batter, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg frankie,"egg, roti, vegetables, sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg fried rice,"egg, rice, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg fried rice,"egg, capsicum, rice, vegetables",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
egg hakka noodles,"egg, noodles, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg hakka noodles,"egg, capsicum, noodles, vegetables",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
egg jhal fry,"egg, onion, tomato, green chili",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg kathi roll,"egg, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg keema,"egg, minced meat, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg korma,"egg, yogurt, onion, oil",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg malabar curry,"egg, coconut milk, spices",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg malai curry,"egg, cream, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg manchurian,"egg, corn flour, sauces",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg momos,"egg, flour, vegetables, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg mughlai paratha,"egg, flour, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg pakora,"egg, gram flour, spices, oil",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg pepper fry,"egg, black pepper, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg pulao,"egg, rice, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg roast,"egg, onion, tomato, curry leaves",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
egg roll,"egg, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg sandwich,"egg, bread, butter, vegetables",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg stew,"egg, coconut milk, potato, spices",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
egg sukka,"egg, coconut, onion, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
